date,geo,Brand_Cost,Non_Brand_Cost,DVD_Cost,Retargeting_Cost,Prospecting_Cost,Brand_Impressions,Non_Brand_Impressions,DVD_Impressions,Retargeting_Impressions,Prospecting_Impressions,Gross_Leads,tax_credit_shift,storm_acute,storm_tail,population,Billboard_Cost,Billboard_Impressions,DirectMail_Impressions,GQV_Brand,GQV_Generic
2025-07-07,Orlando,591.6534,13927.598,562.9795,23.5332,4797.415,336.0,18282.0,26983.0,518.0,112562.0,135.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00071,0.54134
2025-07-14,Orlando,918.2975,12430.572,296.02286,29.3868,5372.9517,351.0,16652.0,10684.0,675.0,128350.0,149.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00067,0.54123
2025-07-21,Orlando,804.5044,13865.458,909.11664,37.4868,5279.958,278.0,17299.0,32918.0,582.0,133643.0,131.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00066,0.58929
2025-07-28,Orlando,690.1754,18111.021,2040.8065,27.960463,5482.9604,266.0,19832.0,67977.0,553.0,129298.0,157.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00043,0.63714
2025-08-04,Orlando,651.9359,19908.72,952.108,41.4288,6371.008,315.0,20457.0,39216.0,614.0,145426.0,175.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0006,0.50144
2025-08-11,Orlando,912.52075,21437.746,1454.0874,46.441875,7440.7183,309.0,21152.0,139692.0,800.0,176057.0,200.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00059,0.51703
2025-08-18,Orlando,799.1862,15781.804,595.5242,48.7836,7606.972,271.0,19220.0,130519.0,882.0,182277.0,158.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00061,0.4972
2025-08-25,Orlando,394.27087,13623.082,529.68835,30.802883,6712.0923,220.0,17300.0,21560.0,732.0,125808.0,128.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.47743
2025-09-01,Orlando,905.2764,13941.175,361.19934,46.536274,6555.8477,305.0,16756.0,14501.0,781.0,139718.0,136.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00051,0.52842
2025-09-08,Orlando,606.24304,13838.158,316.765,68.57304,6717.0054,299.0,17538.0,11421.0,681.0,142724.0,134.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00044,0.47867
2025-09-15,Orlando,752.9605,11045.267,951.0597,77.880714,6281.0557,273.0,15330.0,16220.0,855.0,154101.0,109.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0005,0.59322
2025-09-22,Orlando,622.92975,11203.058,477.2527,65.68867,6135.2383,269.0,13994.0,12357.0,1012.0,143736.0,113.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00046,0.52997
2025-09-29,Orlando,524.52704,8817.413,293.50568,57.78499,6271.815,305.0,14424.0,6108.0,1114.0,152577.0,114.0,0.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00043,0.48841
2025-10-06,Orlando,274.4572,6495.67,233.71155,52.14381,6131.857,208.0,11143.0,4292.0,897.0,142059.0,88.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00053,0.50046
2025-10-13,Orlando,727.48456,4895.4736,64.50013,32.691154,5081.066,269.0,8002.0,1490.0,556.0,132489.0,74.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00056,0.48703
2025-10-20,Orlando,439.30273,4326.295,207.53876,29.273159,4519.5654,204.0,9107.0,6488.0,514.0,98590.0,73.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00043,0.53525
2025-10-27,Orlando,502.97214,5409.009,213.41292,36.926064,3733.41,205.0,9152.0,6933.0,585.0,80870.0,69.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00048,0.46916
2025-11-03,Orlando,404.1019,7791.4375,440.45578,31.325636,4348.2256,175.0,11315.0,15063.0,575.0,99707.0,72.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00026,0.49972
2025-11-10,Orlando,303.1542,5743.686,91.030266,21.47543,5111.838,140.0,8953.0,3787.0,528.0,116978.0,57.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00036,0.49704
2025-11-17,Orlando,153.17789,5390.4385,27.860432,36.321285,5037.54,122.0,6883.0,674.0,539.0,101814.0,71.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00025,0.44911
2025-11-24,Orlando,158.6196,4887.814,47.09161,20.566053,4554.2812,73.0,5703.0,868.0,320.0,84851.0,70.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00032,0.41722
2025-12-01,Orlando,616.15375,5633.644,26.700989,38.38077,4986.1934,135.0,8158.0,748.0,596.0,106273.0,52.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00028,0.43448
2025-12-08,Orlando,282.75125,6983.213,352.60483,38.28598,4980.2163,173.0,9418.0,6315.0,506.0,96681.0,70.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00027,0.53331
2025-12-15,Orlando,155.63383,6510.6074,297.52606,38.083458,4289.8594,120.0,9571.0,3683.0,569.0,79766.0,70.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00031,0.41974
2025-12-22,Orlando,140.77211,4666.371,189.38968,34.6248,3397.4358,77.0,6833.0,3131.0,610.0,82396.0,44.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00019,0.39122
2025-12-29,Orlando,221.66946,6836.002,876.21466,42.724686,3921.153,108.0,10011.0,14675.0,948.0,103455.0,64.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0002,0.37891
2026-01-05,Orlando,321.77725,10391.064,649.55383,58.03932,7325.8994,176.0,13764.0,16478.0,1149.0,180925.0,91.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0003,0.50533
2026-01-12,Orlando,333.84155,9995.238,1260.5831,61.787014,9623.989,210.0,14389.0,28685.0,966.0,191824.0,114.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00036,0.45735
2026-01-19,Orlando,123.55102,8781.655,1017.2104,37.82869,5833.989,169.0,14330.0,20620.0,668.0,117457.0,95.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00027,0.46594
2026-01-26,Orlando,237.05127,6081.226,985.7572,218.05826,2142.7195,176.0,12331.0,18605.0,4837.0,44400.0,70.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00031,0.48941
2026-02-02,Orlando,184.72993,6475.9243,1357.6133,539.20465,2429.1475,207.0,12906.0,25814.0,13606.0,51683.0,67.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00034,0.46588
2026-02-09,Orlando,225.09038,3151.127,892.7798,658.74164,3881.8835,169.0,8383.0,15354.0,13067.0,100312.0,68.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00038,0.43786
2026-02-16,Orlando,166.96257,3940.5613,1348.6766,648.0314,3803.8813,135.0,11532.0,24917.0,13925.0,99214.0,77.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00029,0.46253
2026-02-23,Orlando,198.68373,7348.019,1437.8015,841.42017,6019.264,186.0,15958.0,32602.0,19450.0,168156.0,87.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00039,0.44158
2026-03-02,Orlando,133.52817,10764.07,1419.6815,735.95105,7371.8267,186.0,19955.0,32048.0,20087.0,171345.0,109.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00031,0.48293
2026-03-09,Orlando,285.0619,11693.118,1725.9283,609.3394,8161.431,1078.0,19124.0,41223.0,17033.0,152279.0,160.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00041,0.50124
2026-03-16,Orlando,264.20883,9776.827,2020.2081,698.9165,8760.934,148.0,18232.0,45532.0,19116.0,168040.0,153.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00024,0.46891
2026-03-23,Orlando,333.6146,6960.4375,1958.9894,658.57263,7797.6963,170.0,16081.0,49652.0,14802.0,193158.0,150.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00031,0.53256
2026-03-30,Orlando,276.0541,7902.006,1965.91,508.84076,9190.622,124.0,15196.0,44203.0,11209.0,207201.0,136.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.0002,0.15686
2026-04-06,Orlando,195.49353,9365.159,2569.6326,499.5486,10726.38,132.0,15277.0,57990.0,12572.0,222833.0,155.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00044541873,0.43720907
2026-04-13,Orlando,204.75725,7727.3535,2069.901,417.99847,11308.516,188.0,14781.0,43800.0,9255.0,217918.0,167.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00018221675,0.43285498
2026-04-20,Orlando,225.83617,7427.8813,1892.4379,463.1307,10187.928,139.0,12988.0,42059.0,9726.0,173076.0,137.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00032394088,0.46080828
2026-04-27,Orlando,228.58353,7531.179,2091.638,466.0902,8350.799,109.0,13634.0,47505.0,10004.0,155991.0,125.0,1.0,0.0,0.0,1.90242e+06,0.0,0.0,0.0,0.00022270936,0.45773137
2024-01-01,San Antonio,93.4308,2988.0552,411.7205,17.795303,2414.7437,89.0,3290.0,87973.0,1477.0,128524.0,15.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00027,0.18248
2024-01-08,San Antonio,110.2896,2427.0847,438.63086,40.13972,3543.848,96.0,4237.0,145185.0,2518.0,163053.0,22.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0003,0.24
2024-01-15,San Antonio,133.7904,2852.6885,1106.564,19.778357,2716.6772,113.0,4315.0,55168.0,1381.0,119108.0,26.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00032,0.21644
2024-01-22,San Antonio,122.58,2119.977,846.69257,21.282427,2014.9038,114.0,3875.0,132153.0,1816.0,86515.0,25.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00042,0.22809
2024-01-29,San Antonio,145.1196,2219.1274,272.7783,20.299732,2019.544,164.0,3958.0,20196.0,1586.0,88994.0,28.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00056,0.22772
2024-02-05,San Antonio,152.7552,2147.8105,88.34806,23.024279,1501.5109,139.0,3534.0,13422.0,1294.0,56446.0,21.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00051,0.22465
2024-02-12,San Antonio,153.144,2180.172,212.16142,119.52699,665.64355,137.0,3428.0,16199.0,7938.0,25819.0,27.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00039,0.20666
2024-02-19,San Antonio,198.53842,2171.2625,346.38104,188.90323,643.7938,150.0,3257.0,20106.0,12351.0,24228.0,38.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00069,0.22634
2024-02-26,San Antonio,120.906,1272.5553,361.05493,189.0165,572.78925,118.0,2435.0,45478.0,9516.0,21333.0,29.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0005,0.22631
2024-03-04,San Antonio,196.51843,1552.7847,186.48235,160.99591,520.4447,148.0,2687.0,9678.0,7140.0,21036.0,34.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00058,0.22292
2024-03-11,San Antonio,224.76921,2082.813,70.55366,151.25287,965.3665,120.0,3037.0,3635.0,7658.0,37210.0,31.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00023,0.21121
2024-03-18,San Antonio,120.3444,2019.5698,67.64991,198.35262,1016.0713,102.0,3456.0,4471.0,10933.0,47975.0,30.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00024,0.21902
2024-03-25,San Antonio,194.48488,2600.643,56.233166,188.99493,1399.2203,102.0,3778.0,13331.0,10935.0,67655.0,44.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0002,0.23972
2024-04-01,San Antonio,263.90625,2687.8137,78.991066,187.74539,1921.734,213.0,4723.0,5886.0,12727.0,113626.0,51.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00039,0.25382
2024-04-08,San Antonio,294.3864,3571.2346,107.069534,125.54944,1446.4923,134.0,5227.0,6115.0,9529.0,81713.0,46.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00035,0.25152
2024-04-15,San Antonio,125.967224,1945.3561,145.77197,103.7472,1011.29626,103.0,4068.0,13308.0,7343.0,55300.0,44.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00031,0.21304
2024-04-22,San Antonio,168.02371,1924.9369,66.72611,93.18074,948.83844,132.0,4400.0,10109.0,5708.0,53220.0,33.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00032,0.22361
2024-04-29,San Antonio,358.73593,3588.572,245.96346,99.70088,844.1842,135.0,4857.0,15291.0,5799.0,42179.0,38.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00041,0.21355
2024-05-06,San Antonio,234.96492,4435.4907,196.40027,86.597176,1155.7448,149.0,5491.0,9626.0,3323.0,59054.0,50.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00025,0.22822
2024-05-13,San Antonio,202.98164,5673.7363,185.61078,111.284515,1201.0922,135.0,6342.0,9230.0,5752.0,66660.0,57.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00032,0.22033
2024-05-20,San Antonio,330.91586,6217.4126,512.2429,27.63087,863.9391,199.0,7360.0,20120.0,1840.0,54827.0,63.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00041,0.21617
2024-05-27,San Antonio,262.28845,6888.104,510.13608,23.287495,793.54517,163.0,7246.0,17026.0,1318.0,55662.0,75.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00035,0.19542
2024-06-03,San Antonio,360.79904,7542.2324,619.2043,26.476265,940.1145,161.0,8348.0,18908.0,1491.0,55677.0,86.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00045,0.21833
2024-06-10,San Antonio,324.93936,6864.8784,641.8502,6.694201,1586.0876,157.0,7152.0,18846.0,248.0,86917.0,89.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00034,0.21273
2024-06-17,San Antonio,176.99026,9354.497,650.3759,0.226578,2020.4352,130.0,8020.0,19086.0,11.0,111484.0,117.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00045,0.20442
2024-06-24,San Antonio,236.01634,7871.647,770.7876,0.463936,2168.1284,167.0,9157.0,20528.0,19.0,117826.0,104.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00045,0.20769
2024-07-01,San Antonio,229.91167,6905.6562,626.9196,0.237609,1448.2006,137.0,7175.0,20231.0,9.0,87362.0,87.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00033,0.18884
2024-07-08,San Antonio,217.00156,12544.699,322.70563,0.342665,2613.7996,187.0,10106.0,16194.0,19.0,158997.0,118.0,0.0,1.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00041,0.21085
2024-07-15,San Antonio,630.5644,12491.06,5301.6035,0.075597,4481.134,209.0,10590.0,129478.0,8.0,231360.0,186.0,0.0,0.0,1.0,1.0964e+06,0.0,0.0,0.0,0.00062,0.2063
2024-07-22,San Antonio,349.75433,11680.0,3831.6748,0.0864,5148.403,204.0,13222.0,210540.0,7.0,267726.0,163.0,0.0,0.0,1.0,1.0964e+06,0.0,0.0,0.0,0.00046,0.191
2024-07-29,San Antonio,503.53775,11836.489,485.2057,0.032393,5617.3843,195.0,10618.0,89217.0,5.0,267839.0,116.0,0.0,0.0,1.0,1.0964e+06,0.0,0.0,0.0,0.00029,0.19636
2024-08-05,San Antonio,788.9695,13822.994,1598.288,0.032398,6434.883,240.0,10881.0,55872.0,5.0,305634.0,148.0,0.0,0.0,1.0,1.0964e+06,0.0,0.0,0.0,0.00075,0.20247
2024-08-12,San Antonio,577.2589,15130.568,2920.4375,0.22667,7692.901,220.0,10943.0,163542.0,9.0,351187.0,163.0,0.0,0.0,1.0,1.0964e+06,0.0,0.0,0.0,0.0005,0.21029
2024-08-19,San Antonio,412.35513,14642.31,4741.358,6.064565,8821.732,187.0,9196.0,535480.0,142.0,382507.0,183.0,0.0,0.0,1.0,1.0964e+06,0.0,0.0,0.0,0.0007,0.22389
2024-08-26,San Antonio,295.7483,11151.984,3122.0474,7.460073,8131.9995,152.0,8428.0,447835.0,358.0,309109.0,142.0,0.0,0.0,1.0,1.0964e+06,0.0,0.0,0.0,0.00046,0.20334
2024-09-02,San Antonio,315.2202,7700.1143,980.63855,40.77949,5451.7217,157.0,7769.0,105549.0,1310.0,198241.0,112.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00077,0.22196
2024-09-09,San Antonio,402.87097,8879.878,565.7626,81.3397,2033.6128,169.0,7788.0,22700.0,2774.0,69126.0,79.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00037,0.23279
2024-09-16,San Antonio,321.63547,9674.2705,633.87384,84.886765,2343.5635,185.0,7676.0,26090.0,2301.0,82998.0,95.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00066,0.23678
2024-09-23,San Antonio,572.469,10393.444,791.9148,66.408295,2235.5383,163.0,13631.0,20432.0,2075.0,75609.0,99.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00056,0.23771
2024-09-30,San Antonio,372.76,10033.976,917.55475,13.273635,2294.7898,129.0,15537.0,32680.0,497.0,72821.0,99.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00046,0.21726
2024-10-07,San Antonio,314.89795,9445.289,889.98804,106.72931,2462.0574,133.0,12794.0,28684.0,3480.0,76015.0,91.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00033,0.23358
2024-10-14,San Antonio,250.17078,9285.21,2527.6636,137.979,2421.8215,129.0,10190.0,129297.0,5070.0,83565.0,88.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00042,0.20823
2024-10-21,San Antonio,270.11053,7855.733,2764.4583,128.17485,2756.3445,140.0,23540.0,166561.0,5158.0,87500.0,104.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00031,0.25253
2024-10-28,San Antonio,527.1541,8870.91,2030.4153,130.05142,2905.2268,127.0,16122.0,152267.0,5151.0,95325.0,94.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00044,0.19783
2024-11-04,San Antonio,164.07635,8232.643,2091.7063,128.1897,2735.1145,104.0,15036.0,214074.0,4642.0,90645.0,79.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00042,0.20272
2024-11-11,San Antonio,388.8664,10596.809,1097.3276,115.61732,2732.8303,109.0,19214.0,126922.0,3408.0,81177.0,96.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00026,0.23399
2024-11-18,San Antonio,271.08374,7465.649,53.11337,93.01932,1935.2163,102.0,12753.0,8754.0,2522.0,53829.0,59.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00035,0.2098
2024-11-25,San Antonio,74.1528,4243.6206,0.0,56.410015,872.1915,59.0,15144.0,0.0,1626.0,22482.0,32.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00016,0.20825
2024-12-02,San Antonio,200.2556,7482.1035,0.0,34.538982,1122.5906,137.0,14393.0,0.0,1173.0,32983.0,31.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00029,0.21882
2024-12-09,San Antonio,334.74823,5606.33,0.0,39.5151,1611.7515,112.0,15502.0,0.0,1415.0,49025.0,42.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00028,0.18294
2024-12-16,San Antonio,239.45818,5032.801,0.0,35.668407,1502.8325,102.0,17745.0,0.0,1381.0,49663.0,34.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00027,0.19817
2024-12-23,San Antonio,69.3792,3931.8809,0.0,35.64979,1259.0924,65.0,11466.0,0.0,1819.0,51069.0,37.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00015,0.14344
2024-12-30,San Antonio,264.5375,6507.4688,0.0,32.524696,1358.8558,99.0,14449.0,0.0,1918.0,68209.0,53.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0003,0.1728
2025-01-06,San Antonio,303.8765,5808.609,1585.066,42.693108,1469.1107,102.0,10819.0,134286.0,1975.0,62494.0,71.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00028,0.23941
2025-01-13,San Antonio,243.25755,6621.2705,775.96564,90.86737,1520.3013,141.0,9341.0,68405.0,4298.0,60962.0,71.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00038,0.1997
2025-01-20,San Antonio,266.45517,6816.5845,0.0,114.36543,1640.8624,107.0,14921.0,0.0,3934.0,66172.0,71.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00038,0.18218
2025-01-27,San Antonio,452.153,5948.742,0.0,95.47488,1668.2141,129.0,33779.0,0.0,3318.0,58070.0,60.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00035,0.19933
2025-02-03,San Antonio,446.7484,7282.7295,414.47543,92.307076,1277.0879,104.0,27499.0,29128.0,3632.0,49237.0,50.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00031,0.2011
2025-02-10,San Antonio,141.28148,8905.197,801.6726,92.042366,824.8648,108.0,26943.0,44827.0,2582.0,30616.0,61.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00031,0.18745
2025-02-17,San Antonio,308.87814,10158.924,894.13293,128.0561,920.59106,140.0,24092.0,34119.0,3517.0,34551.0,63.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00045,0.19898
2025-02-24,San Antonio,299.13278,6412.1875,484.4404,121.8045,974.13104,128.0,22460.0,24586.0,4551.0,37429.0,42.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00038,0.20411
2025-03-03,San Antonio,318.34143,5665.357,317.50815,125.10843,876.40533,158.0,22192.0,205338.0,4413.0,37833.0,55.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00044,0.21427
2025-03-10,San Antonio,249.19073,6662.546,340.267,177.606,1063.6111,147.0,17843.0,49720.0,4571.0,34585.0,51.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00031,0.21962
2025-03-17,San Antonio,310.95496,7556.373,330.90854,157.896,1212.5137,160.0,8129.0,41257.0,5654.0,42413.0,55.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00038,0.20723
2025-03-24,San Antonio,365.3201,7578.311,372.3433,156.7512,1373.3186,117.0,6586.0,148329.0,4618.0,52276.0,74.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0004,0.2096
2025-03-31,San Antonio,418.56494,8625.901,350.79935,144.69666,1260.6636,102.0,6496.0,59302.0,5375.0,48801.0,66.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00028,0.20897
2025-04-07,San Antonio,392.08804,7700.1333,490.68457,129.44879,1409.4712,114.0,6268.0,48706.0,3996.0,48414.0,69.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00038,0.20325
2025-04-14,San Antonio,275.34143,4118.0425,431.44955,137.85364,1215.5719,135.0,4786.0,50380.0,2750.0,38267.0,51.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00043,0.19121
2025-04-21,San Antonio,305.82092,5885.1465,375.62057,110.916,1204.7292,167.0,6080.0,123728.0,2513.0,40714.0,65.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00017,0.21136
2025-04-28,San Antonio,348.84732,6287.2485,211.59251,108.7586,1436.1989,177.0,6575.0,23640.0,2495.0,47039.0,44.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00024,0.21394
2025-05-05,San Antonio,422.79825,6598.008,179.2882,97.96307,1498.5071,177.0,7082.0,19547.0,2538.0,41798.0,35.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00044,0.22352
2025-05-12,San Antonio,647.11456,6828.8477,323.0812,90.25668,1517.8322,276.0,8039.0,28425.0,2739.0,42632.0,56.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00036,0.25593
2025-05-19,San Antonio,309.87494,6802.4907,600.1384,95.49077,1337.9441,196.0,8015.0,128962.0,2813.0,39527.0,46.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00037,0.23241
2025-05-26,San Antonio,284.47537,8646.861,732.05475,92.84566,1305.1116,213.0,8190.0,55335.0,2887.0,37963.0,65.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00035,0.22014
2025-06-02,San Antonio,332.95914,7456.529,293.09253,99.56255,1342.0319,188.0,7317.0,17506.0,2881.0,37255.0,51.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00024,0.2219
2025-06-09,San Antonio,434.98462,5456.3027,222.10556,116.64,1248.6033,209.0,7009.0,14388.0,3160.0,40096.0,54.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00041,0.22152
2025-06-16,San Antonio,440.16614,7429.522,187.49588,115.0956,1315.1959,205.0,8040.0,8138.0,2688.0,34499.0,59.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00043,0.23597
2025-06-23,San Antonio,338.4828,9189.147,646.34814,121.97073,1319.4207,212.0,10006.0,27803.0,2892.0,33887.0,82.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00053,0.2427
2025-06-30,San Antonio,259.8441,8208.417,513.0464,106.767494,1066.9674,153.0,8714.0,20813.0,3057.0,27014.0,57.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0004,0.21921
2025-07-07,San Antonio,441.43427,11617.185,419.76517,80.6868,1132.377,161.0,10473.0,15925.0,2416.0,27036.0,64.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00034,0.2215
2025-07-14,San Antonio,170.81296,9484.707,201.21611,126.6408,2054.2893,188.0,9917.0,14843.0,3884.0,50275.0,68.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00035,0.22251
2025-07-21,San Antonio,565.6697,10601.748,405.41946,135.1836,1456.8027,171.0,9673.0,14437.0,3667.0,32754.0,61.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00034,0.26514
2025-07-28,San Antonio,540.48755,11520.078,359.0752,138.72964,1401.1017,223.0,10531.0,14452.0,3184.0,34254.0,64.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00049,0.30757
2025-08-04,San Antonio,554.9499,14858.373,178.82666,174.7656,1557.3943,243.0,11650.0,14772.0,4231.0,38180.0,78.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00047,0.23243
